job_id,company,role,location,work_mode,employment_type,experience_years,skills,salary_lpa,date_posted,skills_cleaned
2375,Freshworks,BI Analyst,Chennai,Hybrid,Full-time,0,Python|ETL|Git|Airflow|NumPy,2.64,2024-08-09,"['numpy', 'git', 'airflow', 'etl', 'python']"
2376,Freshworks,BI Analyst,Chennai,Onsite,Internship,7,Tableau|Statistics|Airflow|ETL|NumPy|Power BI|AWS,21.26,2024-05-09,"['numpy', 'statistics', 'aws', 'airflow', 'power bi', 'etl', 'tableau']"
2377,Walmart,Data Analyst,Mumbai,Remote,Full-time,6,Tableau|ETL|Power BI|Python|Excel,20.55,2024-07-28,"['excel', 'power bi', 'etl', 'tableau', 'python']"
2378,Amazon,Data Scientist,Hyderabad,Onsite,Full-time,4,Data Warehousing|Airflow|Docker|AWS,19.16,2024-11-18,"['data warehousing', 'aws', 'docker', 'airflow']"
2379,Cognizant,BI Analyst,Bengaluru,Remote,Contract,4,Airflow|Machine Learning|AWS|NumPy|Statistics|Excel,19.25,2023-02-07,"['machine learning', 'numpy', 'statistics', 'aws', 'excel', 'airflow']"
2380,Razorpay,Data Scientist,Delhi,Remote,Full-time,3,Python|Airflow|ETL|Excel|Git|AWS|Data Warehousing|Spark,16.96,2023-01-16,"['aws', 'excel', 'git', 'airflow', 'spark', 'etl', 'data warehousing', 'python']"
2381,Walmart,Senior Data Analyst,Bengaluru,Remote,Full-time,2,Tableau|Git|Azure|Python|SQL|Machine Learning,15.12,2024-08-10,"['machine learning', 'git', 'sql', 'tableau', 'python', 'azure']"
2382,TCS,Business Analyst,Chennai,Onsite,Contract,6,Excel|Airflow|Statistics|Python|Git|Data Warehousing|Power BI|SQL,19.3,2024-10-14,"['statistics', 'excel', 'git', 'sql', 'airflow', 'power bi', 'data warehousing', 'python']"
2383,Cognizant,Data Scientist,Bengaluru,Hybrid,Internship,2,Pandas|Airflow|ETL|Python|Power BI|Git,15.7,2023-01-26,"['git', 'airflow', 'power bi', 'etl', 'pandas', 'python']"
2384,Deloitte,Data Scientist,Hyderabad,Hybrid,Contract,8,Spark|Machine Learning|ETL|Python|Power BI|AWS|Tableau,30.19,2024-05-30,"['machine learning', 'aws', 'power bi', 'spark', 'etl', 'tableau', 'python']"
2385,Walmart,Business Analyst,Remote,Hybrid,Contract,1,Docker|Spark|Statistics|Tableau,5.25,2023-11-15,"['spark', 'statistics', 'tableau', 'docker']"
2386,Accenture,Senior Data Analyst,Bengaluru,Onsite,Full-time,6,NumPy|Spark|SQL|Python|Power BI|ETL|Git|Excel,22.23,2023-09-08,"['numpy', 'excel', 'git', 'sql', 'power bi', 'spark', 'etl', 'python']"
2387,Freshworks,Data Analyst,Chennai,Remote,Full-time,5,Data Warehousing|ETL|AWS|Git|Python|Tableau,16.8,2024-05-19,"['aws', 'git', 'etl', 'data warehousing', 'tableau', 'python']"
2388,Microsoft,BI Analyst,Bengaluru,Remote,Internship,0,SQL|Spark|NumPy|Machine Learning|Statistics,9.22,2023-09-17,"['machine learning', 'numpy', 'statistics', 'sql', 'spark']"
2389,Paytm,BI Analyst,Remote,Remote,Full-time,0,Power BI|Airflow|Excel|Machine Learning|ETL|Tableau,8.67,2023-11-25,"['machine learning', 'excel', 'airflow', 'power bi', 'etl', 'tableau']"
2390,Zoho,Business Analyst,Pune,Remote,Contract,7,Machine Learning|Tableau|Airflow|Data Warehousing|Statistics|NumPy|Git,27.07,2023-01-10,"['machine learning', 'statistics', 'numpy', 'git', 'airflow', 'data warehousing', 'tableau']"
2391,Paytm,Senior Data Analyst,Remote,Onsite,Full-time,3,Azure|Git|Data Warehousing|ETL|Docker|Tableau,12.29,2023-08-31,"['git', 'azure', 'etl', 'data warehousing', 'tableau', 'docker']"
2392,Flipkart,Business Analyst,Delhi,Hybrid,Contract,3,Machine Learning|Docker|Spark|ETL|Git,15.74,2024-05-26,"['machine learning', 'git', 'spark', 'etl', 'docker']"
2393,Cognizant,Senior Data Analyst,Remote,Onsite,Internship,1,AWS|Machine Learning|Git|ETL,8.91,2024-03-25,"['git', 'machine learning', 'etl', 'aws']"
2394,Cognizant,Business Analyst,Bengaluru,Hybrid,Contract,1,Power BI|Spark|NumPy|Python|Pandas|Excel|Data Warehousing|Statistics,9.34,2024-08-20,"['numpy', 'statistics', 'excel', 'power bi', 'spark', 'data warehousing', 'pandas', 'python']"
2395,Microsoft,Analytics Engineer,Pune,Hybrid,Contract,4,Docker|Tableau|SQL|Git|Python|Statistics|AWS,15.14,2024-01-06,"['statistics', 'aws', 'git', 'sql', 'tableau', 'python', 'docker']"
2396,Paytm,Data Scientist,Hyderabad,Hybrid,Internship,5,Azure|Git|Power BI|Machine Learning|AWS|Statistics|ETL,23.73,2023-10-31,"['machine learning', 'statistics', 'aws', 'git', 'power bi', 'etl', 'azure']"
2397,Zoho,Senior Data Analyst,Chennai,Remote,Internship,4,NumPy|Python|AWS|Machine Learning,18.59,2023-12-24,"['machine learning', 'numpy', 'python', 'aws']"
2398,Deloitte,BI Analyst,Bengaluru,Onsite,Internship,0,Airflow|Pandas|Git|Docker|Azure|Spark|NumPy,4.9,2024-02-24,"['numpy', 'git', 'airflow', 'spark', 'azure', 'pandas', 'docker']"
2399,Amazon,BI Analyst,Bengaluru,Remote,Full-time,0,Git|Data Warehousing|ETL|Statistics|Docker|AWS|Pandas|Airflow,7.71,2024-02-21,"['statistics', 'aws', 'git', 'airflow', 'etl', 'data warehousing', 'pandas', 'docker']"
2400,Infosys,BI Analyst,Delhi,Onsite,Contract,3,Git|Pandas|Data Warehousing|Spark|Airflow|Statistics|SQL,12.84,2023-09-02,"['statistics', 'git', 'sql', 'airflow', 'spark', 'data warehousing', 'pandas']"
2401,Microsoft,Data Analyst,Delhi,Onsite,Full-time,2,Docker|Pandas|Power BI|Azure|Airflow|Python|NumPy|Machine Learning,11.11,2023-08-26,"['machine learning', 'numpy', 'docker', 'airflow', 'power bi', 'pandas', 'python', 'azure']"
2402,Microsoft,Data Scientist,Hyderabad,Hybrid,Internship,3,Excel|NumPy|AWS|Git,15.14,2024-02-15,"['git', 'numpy', 'aws', 'excel']"
2403,Freshworks,Data Analyst,Hyderabad,Hybrid,Contract,6,Machine Learning|Statistics|Azure|Python|NumPy|AWS|Pandas|Power BI,22.11,2024-02-06,"['machine learning', 'statistics', 'numpy', 'aws', 'power bi', 'pandas', 'python', 'azure']"
2404,Infosys,Business Analyst,Delhi,Onsite,Contract,4,Excel|Azure|Tableau|Statistics,14.86,2023-09-29,"['tableau', 'statistics', 'azure', 'excel']"
2405,Paytm,Analytics Engineer,Bengaluru,Remote,Full-time,8,AWS|ETL|Airflow|Pandas|Tableau|SQL,28.26,2024-06-16,"['aws', 'sql', 'airflow', 'etl', 'tableau', 'pandas']"
2406,Freshworks,Senior Data Analyst,Chennai,Onsite,Full-time,2,Spark|AWS|Git|Power BI|Machine Learning|Python,11.73,2023-11-06,"['machine learning', 'aws', 'git', 'power bi', 'spark', 'python']"
2407,Deloitte,Senior Data Analyst,Delhi,Hybrid,Full-time,5,ETL|Docker|Machine Learning|Git,19.19,2024-11-26,"['git', 'machine learning', 'etl', 'docker']"
2408,Flipkart,Data Analyst,Mumbai,Remote,Full-time,3,Excel|Pandas|SQL|Tableau|Git|Statistics|Python|Airflow,13.18,2024-02-29,"['statistics', 'excel', 'git', 'sql', 'airflow', 'pandas', 'tableau', 'python']"
2409,Razorpay,Analytics Engineer,Remote,Onsite,Contract,2,ETL|Data Warehousing|Power BI|Machine Learning|Statistics|Tableau|SQL|Excel,11.43,2024-01-06,"['machine learning', 'statistics', 'excel', 'sql', 'power bi', 'etl', 'data warehousing', 'tableau']"
2410,Deloitte,Business Analyst,Hyderabad,Onsite,Contract,1,Airflow|AWS|Excel|SQL|NumPy|Python|Tableau,6.67,2023-01-07,"['numpy', 'aws', 'excel', 'sql', 'airflow', 'tableau', 'python']"
2411,TCS,Data Analyst,Chennai,Remote,Full-time,0,Power BI|SQL|Data Warehousing|Machine Learning|Statistics|Excel,7.45,2023-01-22,"['machine learning', 'statistics', 'excel', 'sql', 'power bi', 'data warehousing']"
2412,TCS,Data Scientist,Chennai,Hybrid,Contract,2,Power BI|ETL|Pandas|Excel,12.7,2024-06-26,"['pandas', 'etl', 'excel', 'power bi']"
2413,Flipkart,Analytics Engineer,Hyderabad,Hybrid,Full-time,2,SQL|Machine Learning|NumPy|Git,12.45,2023-01-19,"['git', 'machine learning', 'numpy', 'sql']"
2414,Deloitte,Senior Data Analyst,Bengaluru,Hybrid,Contract,2,Git|Machine Learning|Excel|Power BI|Python|Tableau|NumPy,15.23,2023-12-16,"['machine learning', 'numpy', 'excel', 'git', 'power bi', 'tableau', 'python']"
2415,Amazon,Data Scientist,Pune,Onsite,Contract,8,NumPy|Python|AWS|Pandas|Machine Learning,31.57,2023-08-10,"['machine learning', 'numpy', 'aws', 'pandas', 'python']"
2416,Accenture,Analytics Engineer,Hyderabad,Onsite,Contract,0,SQL|Power BI|Docker|Excel|Pandas|Statistics|AWS,3.7,2023-03-19,"['statistics', 'aws', 'excel', 'sql', 'power bi', 'pandas', 'docker']"
2417,Infosys,Data Scientist,Bengaluru,Hybrid,Contract,8,Data Warehousing|Tableau|AWS|Azure|Statistics|Python,30.67,2024-08-02,"['statistics', 'aws', 'data warehousing', 'tableau', 'python', 'azure']"
2418,TCS,BI Analyst,Hyderabad,Onsite,Internship,7,Python|Excel|Pandas|SQL|AWS,22.55,2023-06-08,"['aws', 'excel', 'sql', 'pandas', 'python']"
2419,Walmart,Data Scientist,Pune,Onsite,Full-time,5,Statistics|Data Warehousing|Spark|Power BI|AWS,19.81,2024-10-24,"['statistics', 'aws', 'power bi', 'spark', 'data warehousing']"
2420,Walmart,BI Analyst,Bengaluru,Hybrid,Internship,5,Pandas|Tableau|Data Warehousing|Machine Learning|Azure|Git|Spark|SQL,20.63,2024-09-10,"['machine learning', 'git', 'sql', 'pandas', 'spark', 'data warehousing', 'tableau', 'azure']"
2421,Microsoft,BI Analyst,Remote,Hybrid,Contract,1,Pandas|Python|Git|Airflow|Statistics|Data Warehousing,7.09,2023-04-24,"['statistics', 'git', 'airflow', 'data warehousing', 'pandas', 'python']"
2422,Deloitte,Business Analyst,Mumbai,Onsite,Internship,4,Git|Statistics|AWS|NumPy|Power BI|Docker|Airflow|Pandas,15.28,2023-09-01,"['statistics', 'numpy', 'aws', 'git', 'airflow', 'power bi', 'pandas', 'docker']"
2423,Freshworks,Data Analyst,Delhi,Hybrid,Contract,2,ETL|Git|Tableau|Airflow|Azure|NumPy,8.02,2023-09-22,"['numpy', 'git', 'airflow', 'etl', 'tableau', 'azure']"
2424,Cognizant,Business Analyst,Pune,Onsite,Contract,4,Azure|AWS|ETL|Statistics|Machine Learning,18.42,2024-01-21,"['machine learning', 'statistics', 'aws', 'etl', 'azure']"
2425,Cognizant,BI Analyst,Bengaluru,Onsite,Full-time,1,Airflow|AWS|Tableau|Machine Learning|Azure|Data Warehousing,12.75,2023-02-18,"['machine learning', 'aws', 'airflow', 'data warehousing', 'tableau', 'azure']"
2426,Infosys,Senior Data Analyst,Mumbai,Hybrid,Internship,8,AWS|Excel|ETL|Statistics,24.38,2023-02-21,"['statistics', 'etl', 'aws', 'excel']"
2427,Accenture,Senior Data Analyst,Hyderabad,Hybrid,Full-time,0,Power BI|Docker|Spark|Pandas|Statistics|Tableau|Airflow|NumPy,3.72,2023-05-22,"['statistics', 'numpy', 'airflow', 'power bi', 'spark', 'tableau', 'pandas', 'docker']"
2428,Swiggy,Senior Data Analyst,Mumbai,Onsite,Full-time,4,Excel|SQL|Tableau|NumPy|Airflow|AWS|Git|Python,15.37,2024-10-06,"['numpy', 'aws', 'excel', 'git', 'sql', 'airflow', 'tableau', 'python']"
2429,Accenture,Data Analyst,Remote,Hybrid,Contract,5,Git|Statistics|SQL|Spark|Data Warehousing,17.46,2024-02-10,"['statistics', 'git', 'sql', 'spark', 'data warehousing']"
2430,Microsoft,Data Analyst,Bengaluru,Remote,Full-time,4,Azure|Docker|AWS|Airflow|Python|ETL|Data Warehousing,16.38,2024-09-17,"['aws', 'airflow', 'azure', 'etl', 'data warehousing', 'python', 'docker']"
2431,Amazon,Business Analyst,Mumbai,Remote,Contract,5,Data Warehousing|Machine Learning|Statistics|Airflow|Excel|Power BI|Spark|AWS,22.0,2024-10-24,"['machine learning', 'statistics', 'aws', 'excel', 'airflow', 'power bi', 'spark', 'data warehousing']"
2432,Accenture,Analytics Engineer,Bengaluru,Onsite,Internship,6,ETL|Data Warehousing|Airflow|SQL|Pandas|Tableau|AWS,20.79,2023-06-17,"['tableau', 'aws', 'sql', 'airflow', 'etl', 'data warehousing', 'pandas']"
2433,Cognizant,Senior Data Analyst,Hyderabad,Onsite,Full-time,7,Airflow|Azure|Python|Git|Spark,21.69,2024-08-11,"['git', 'airflow', 'spark', 'python', 'azure']"
2434,Deloitte,Data Scientist,Hyderabad,Hybrid,Contract,0,AWS|Git|NumPy|SQL|Azure|Excel|Spark,7.97,2023-11-29,"['numpy', 'aws', 'excel', 'git', 'sql', 'spark', 'azure']"
2435,Swiggy,Senior Data Analyst,Mumbai,Onsite,Internship,0,Pandas|Statistics|SQL|NumPy|AWS|ETL,4.62,2023-03-04,"['numpy', 'statistics', 'aws', 'sql', 'etl', 'pandas']"
2436,Zoho,BI Analyst,Delhi,Remote,Contract,7,Machine Learning|Statistics|AWS|Tableau|Excel|Docker,26.26,2023-10-11,"['machine learning', 'statistics', 'aws', 'excel', 'tableau', 'docker']"
2437,Amazon,Business Analyst,Pune,Onsite,Full-time,2,Pandas|ETL|Machine Learning|Spark|Tableau|Data Warehousing,12.98,2024-06-07,"['machine learning', 'spark', 'data warehousing', 'etl', 'tableau', 'pandas']"
2438,Walmart,Business Analyst,Hyderabad,Remote,Full-time,3,ETL|Statistics|Excel|Pandas,13.54,2023-02-21,"['pandas', 'statistics', 'etl', 'excel']"
2439,Paytm,Business Analyst,Chennai,Onsite,Full-time,6,Tableau|Pandas|Power BI|Excel|Airflow|Statistics,19.21,2024-01-19,"['statistics', 'excel', 'airflow', 'power bi', 'pandas', 'tableau']"
2440,Zoho,Data Scientist,Chennai,Onsite,Full-time,7,SQL|Statistics|Tableau|Pandas|Python,24.14,2023-09-12,"['statistics', 'sql', 'pandas', 'tableau', 'python']"
2441,Walmart,Senior Data Analyst,Chennai,Remote,Contract,1,ETL|Power BI|Pandas|Git,8.0,2024-08-24,"['git', 'pandas', 'etl', 'power bi']"
2442,Zoho,Data Scientist,Chennai,Hybrid,Internship,0,Excel|Data Warehousing|Git|Azure|Docker|Airflow,7.42,2023-03-22,"['excel', 'git', 'airflow', 'azure', 'data warehousing', 'docker']"
2443,Freshworks,Analytics Engineer,Remote,Onsite,Internship,2,Spark|Power BI|ETL|Pandas|Tableau|Machine Learning,12.81,2023-03-19,"['machine learning', 'power bi', 'spark', 'etl', 'tableau', 'pandas']"
2444,Cognizant,Data Analyst,Delhi,Hybrid,Internship,3,Python|Spark|ETL|Git|Tableau|Docker,12.88,2023-03-12,"['git', 'spark', 'etl', 'tableau', 'python', 'docker']"
2445,Freshworks,Data Scientist,Chennai,Hybrid,Contract,7,Azure|ETL|Docker|Airflow,26.85,2024-02-06,"['airflow', 'docker', 'etl', 'azure']"
2446,Paytm,Business Analyst,Hyderabad,Onsite,Internship,2,Excel|Machine Learning|NumPy|Tableau|Python|Git|SQL|Spark,12.51,2024-07-03,"['machine learning', 'numpy', 'excel', 'git', 'sql', 'spark', 'tableau', 'python']"
2447,Zoho,Senior Data Analyst,Bengaluru,Hybrid,Full-time,6,Azure|Excel|Python|Docker|Airflow,22.32,2023-11-17,"['excel', 'airflow', 'azure', 'python', 'docker']"
2448,Paytm,Senior Data Analyst,Chennai,Remote,Contract,2,Azure|Airflow|Machine Learning|ETL,13.26,2024-04-01,"['airflow', 'machine learning', 'etl', 'azure']"
2449,Infosys,Data Analyst,Delhi,Remote,Contract,4,NumPy|Docker|Python|Machine Learning|Git,17.33,2023-03-22,"['machine learning', 'numpy', 'git', 'python', 'docker']"
2450,Deloitte,BI Analyst,Mumbai,Remote,Internship,1,NumPy|Excel|Statistics|Docker,8.17,2024-07-04,"['numpy', 'statistics', 'docker', 'excel']"
2451,Deloitte,Business Analyst,Bengaluru,Hybrid,Internship,0,Airflow|Tableau|NumPy|ETL|Machine Learning|Data Warehousing,8.92,2024-07-02,"['machine learning', 'numpy', 'airflow', 'etl', 'data warehousing', 'tableau']"
2452,Zoho,Senior Data Analyst,Delhi,Remote,Internship,1,Spark|Docker|Git|AWS|Python|Pandas|Azure|Airflow,7.5,2024-02-14,"['aws', 'git', 'airflow', 'spark', 'azure', 'pandas', 'python', 'docker']"
2453,Accenture,Analytics Engineer,Delhi,Hybrid,Internship,2,ETL|Pandas|Machine Learning|Python|Docker|Statistics|Power BI,12.97,2024-10-15,"['machine learning', 'statistics', 'power bi', 'etl', 'pandas', 'python', 'docker']"
2454,Deloitte,Data Analyst,Bengaluru,Hybrid,Internship,4,Excel|NumPy|Statistics|Tableau|Pandas|ETL|Data Warehousing,15.17,2023-01-30,"['numpy', 'statistics', 'excel', 'pandas', 'etl', 'data warehousing', 'tableau']"
2455,Amazon,Business Analyst,Mumbai,Remote,Contract,0,Git|Spark|SQL|Azure|Excel|Pandas|Airflow,5.23,2023-03-23,"['excel', 'git', 'sql', 'airflow', 'spark', 'pandas', 'azure']"
2456,Flipkart,BI Analyst,Pune,Hybrid,Contract,7,SQL|Docker|NumPy|Machine Learning|ETL|Spark,23.21,2024-07-28,"['machine learning', 'numpy', 'sql', 'spark', 'etl', 'docker']"
2457,Paytm,BI Analyst,Bengaluru,Hybrid,Contract,1,Docker|AWS|Pandas|NumPy,8.82,2024-01-10,"['aws', 'numpy', 'pandas', 'docker']"
2458,Cognizant,Business Analyst,Pune,Onsite,Internship,4,Power BI|SQL|Git|Azure|Docker,15.3,2023-01-17,"['git', 'sql', 'power bi', 'azure', 'docker']"
2459,Swiggy,Data Analyst,Hyderabad,Hybrid,Full-time,2,Data Warehousing|Spark|NumPy|Pandas|Airflow|Tableau,8.93,2023-09-05,"['numpy', 'tableau', 'airflow', 'spark', 'data warehousing', 'pandas']"
2460,Cognizant,Data Scientist,Pune,Onsite,Full-time,3,Airflow|ETL|Spark|Machine Learning,19.35,2024-03-01,"['spark', 'machine learning', 'etl', 'airflow']"
2461,Walmart,Senior Data Analyst,Hyderabad,Hybrid,Full-time,4,ETL|Excel|Python|Docker|SQL|Power BI|Data Warehousing|Git,13.37,2023-11-25,"['excel', 'git', 'sql', 'power bi', 'etl', 'data warehousing', 'python', 'docker']"
2462,Cognizant,Data Scientist,Delhi,Remote,Internship,0,AWS|SQL|Machine Learning|Spark|Docker|Python,13.76,2023-08-02,"['machine learning', 'aws', 'sql', 'spark', 'python', 'docker']"
2463,Amazon,BI Analyst,Hyderabad,Onsite,Full-time,6,Statistics|ETL|Power BI|Excel|NumPy|SQL|Airflow,19.9,2023-10-16,"['numpy', 'statistics', 'excel', 'sql', 'airflow', 'power bi', 'etl']"
2464,Flipkart,Analytics Engineer,Chennai,Onsite,Internship,3,Python|Data Warehousing|AWS|SQL,10.47,2023-11-11,"['data warehousing', 'python', 'sql', 'aws']"
2465,Zoho,Business Analyst,Chennai,Hybrid,Internship,0,Machine Learning|Tableau|Statistics|AWS|Docker|Azure|NumPy,7.76,2023-06-06,"['machine learning', 'statistics', 'numpy', 'aws', 'azure', 'tableau', 'docker']"
2466,Accenture,Analytics Engineer,Pune,Onsite,Contract,7,Spark|Tableau|Machine Learning|AWS|Airflow,24.01,2024-04-08,"['machine learning', 'aws', 'airflow', 'spark', 'tableau']"
2467,Amazon,Data Scientist,Bengaluru,Onsite,Full-time,6,Python|Pandas|Power BI|Tableau,26.19,2023-10-21,"['tableau', 'pandas', 'python', 'power bi']"
2468,Swiggy,Senior Data Analyst,Mumbai,Remote,Full-time,6,Git|Tableau|Power BI|Pandas|SQL|Azure|Docker,19.13,2023-09-26,"['git', 'sql', 'docker', 'power bi', 'tableau', 'pandas', 'azure']"
2469,Walmart,Analytics Engineer,Remote,Onsite,Full-time,2,Python|Azure|SQL|NumPy|Docker|Airflow|Data Warehousing|Machine Learning,11.04,2024-08-16,"['machine learning', 'numpy', 'sql', 'docker', 'airflow', 'data warehousing', 'python', 'azure']"
2470,Zoho,BI Analyst,Pune,Onsite,Contract,8,AWS|Machine Learning|Statistics|Azure|Data Warehousing|Python|Airflow|ETL,25.75,2023-05-24,"['machine learning', 'statistics', 'aws', 'airflow', 'etl', 'data warehousing', 'python', 'azure']"
2471,Accenture,BI Analyst,Delhi,Remote,Contract,5,AWS|Data Warehousing|Excel|Power BI|Python|Docker|Spark|Git,17.25,2024-07-11,"['aws', 'excel', 'git', 'power bi', 'spark', 'data warehousing', 'python', 'docker']"
2472,Amazon,Business Analyst,Chennai,Onsite,Internship,1,Git|Statistics|ETL|SQL|Excel,7.83,2023-04-23,"['statistics', 'excel', 'git', 'sql', 'etl']"
2473,Paytm,Data Analyst,Remote,Onsite,Contract,2,Airflow|Tableau|Git|Excel|Data Warehousing|SQL|AWS,9.22,2023-01-07,"['aws', 'excel', 'git', 'sql', 'airflow', 'data warehousing', 'tableau']"
2474,Walmart,Data Analyst,Bengaluru,Onsite,Full-time,0,Git|Power BI|Docker|Machine Learning|AWS|Spark,9.24,2024-09-22,"['machine learning', 'aws', 'git', 'power bi', 'spark', 'docker']"
2475,Microsoft,Data Scientist,Delhi,Onsite,Full-time,5,Excel|AWS|Spark|Statistics|NumPy|Machine Learning|Git,22.19,2023-02-16,"['machine learning', 'numpy', 'statistics', 'aws', 'excel', 'git', 'spark']"
2476,Paytm,Senior Data Analyst,Bengaluru,Remote,Contract,1,Power BI|NumPy|Airflow|SQL|Machine Learning|Docker,11.81,2023-01-10,"['machine learning', 'numpy', 'sql', 'airflow', 'power bi', 'docker']"
2477,Microsoft,Data Analyst,Delhi,Onsite,Internship,3,Azure|Tableau|Statistics|Docker|AWS,10.94,2023-02-09,"['statistics', 'aws', 'azure', 'tableau', 'docker']"
2478,Microsoft,Senior Data Analyst,Pune,Onsite,Contract,6,Machine Learning|SQL|Airflow|NumPy,22.48,2024-05-30,"['machine learning', 'numpy', 'sql', 'airflow']"
2479,Razorpay,Analytics Engineer,Remote,Hybrid,Contract,3,Python|NumPy|SQL|Excel,12.73,2023-10-06,"['numpy', 'python', 'sql', 'excel']"
2480,Freshworks,BI Analyst,Chennai,Onsite,Full-time,2,Git|Azure|ETL|Statistics|AWS,9.68,2023-01-28,"['statistics', 'aws', 'git', 'etl', 'azure']"
2481,Swiggy,Business Analyst,Mumbai,Onsite,Contract,7,Machine Learning|Git|Python|AWS|Tableau|Airflow,23.69,2024-09-21,"['machine learning', 'aws', 'git', 'airflow', 'tableau', 'python']"
2482,Razorpay,Data Analyst,Hyderabad,Hybrid,Full-time,2,AWS|Power BI|Python|Docker|NumPy|Git|Tableau,9.93,2023-12-26,"['numpy', 'aws', 'git', 'power bi', 'tableau', 'python', 'docker']"
2483,Paytm,Data Analyst,Hyderabad,Onsite,Full-time,8,Spark|ETL|Git|NumPy,25.01,2023-03-25,"['spark', 'git', 'numpy', 'etl']"
2484,Infosys,Analytics Engineer,Hyderabad,Hybrid,Full-time,6,AWS|Docker|Airflow|SQL|Power BI|Pandas,18.67,2023-10-23,"['aws', 'sql', 'airflow', 'power bi', 'pandas', 'docker']"
2485,Paytm,Data Analyst,Remote,Remote,Internship,4,AWS|Airflow|Statistics|Data Warehousing|Excel|Machine Learning|NumPy,18.75,2024-06-15,"['machine learning', 'statistics', 'numpy', 'aws', 'excel', 'airflow', 'data warehousing']"
2486,Infosys,Senior Data Analyst,Pune,Onsite,Contract,8,Data Warehousing|Power BI|Statistics|Python|Azure|Tableau,25.46,2024-04-11,"['statistics', 'power bi', 'data warehousing', 'tableau', 'python', 'azure']"
